,Symbol,Exchange,Volume,Volume %,+2% Depth,-2% Depth
5990,DOGE/LTC,StakeCube,4.77340519,4.2228481601955936e-07,107.78026623,146.43376537
5991,DOGE/LTC,Graviex,0.71414729,6.317786673553203e-08,0.0708984,0.01921072
5992,DOGE/LTC,C-Patex,0.0,0.0,6.88948678,177.37178613
5993,DOGE/LCX,LCX Exchange,153.14681944,1.3548310670689384e-05,855.40746612,8.83348749
5994,DOGE/KRW,Upbit,81692138.97879694,7.226989644871431,2008873.37006684,7417603.78770731
5995,DOGE/KRW,Bithumb,42061366.20075098,3.7210074528819623,586880.05384804,720232.69264876
5996,DOGE/KRW,Coinone,2082386.09667963,0.1842206966968262,188738.82309946,213085.15487541
5997,DOGE/KRW,Korbit,122652.05419984,0.010850555961749492,28875.91048697,50971.70026009
5998,DOGE/KRW,HOTBIT KOREA,0.0,0.0,28231.24967428,50971.72447271
5999,DOGE/KCS,KuCoin,7092.99234169,0.0006274897786413781,11195.75343939,9914.50260421
6000,DOGE/IRR,FarhadMarket,2522922.0329091,0.22319321827751898,64.25543154,440.58964921
6001,DOGE/INR,WazirX,1890808.7610459,0.16727258592234423,17730.97085426,89473.71774565
6002,DOGE/INR,CoinDCX,460908.43115902,0.04077479792865657,413871.03111378,45891.61757494
6003,DOGE/INR,ZebPay,150892.18847361,0.013348852132196028,9634.67855611,17253.41185584
6004,DOGE/INR,Bitbns,128458.59136264,0.011364237993738008,214863.92070113,95111.34099009
6005,DOGE/INR,Koinbazar,5532.78789583,0.0004894644861828327,0.0,0.0
6006,DOGE/IDR,Indodax,1061924.64734042,0.09394439325373607,324925.39015296,295509.42537214
6007,DOGE/IDR,Rekeningku.com,332577.67824844,0.02942186931157099,22848956.88397632,46002625.38242456
6008,DOGE/IDR,Zipmex,14844.79888658,0.0013132623184387152,10101.84098795,14121.78843388
6009,DOGE/IDR,digitalexchange.id,272.47253076,2.410459785886526e-05,360.68927105,737768.47774962
6010,DOGE/HUSD,Huobi Global,185996.20767569,0.016454369828735306,46361.06091043,65270.76365013
6011,DOGE/GBP,Coinbase Exchange,661714.13383431,0.0585393068765997,211482.30524219,250142.72918888
6012,DOGE/GBP,Binance,616435.00602397,0.05453363641791493,93254.39349649,63444.30901338
6013,DOGE/GBP,EXMO,85503.14115402,0.007564134364072235,91.31753221,165.87260982
6014,DOGE/GBP,Bittylicious,452.39042835,4.00212429493733e-05,0.0,0.0
6015,DOGE/EUR,Coinbase Exchange,4031988.30303857,0.3566945128204501,241001.93522355,499636.6572083
6016,DOGE/EUR,Binance,2281801.17021449,0.20186218202801284,152092.25294691,281976.21328868
6017,DOGE/EUR,GokuMarket,2241867.99683959,0.19832944761715154,50721.0661495,39797.6641717
6018,DOGE/EUR,GokuMarket,2241867.99683959,0.19832944761715154,50721.0661495,39797.6641717
6019,DOGE/EUR,Bitpanda Pro,251545.24189909,0.022253241023511935,80898.21299208,61022.3213667
6020,DOGE/ETH,Bibox,1520719.82912459,0.1345322401300639,16247.74727848,12065.30673707
6021,DOGE/ETH,IndoEx,1279164.81875369,0.11316279650378791,1997.33368235,2605.84948946
6022,DOGE/ETH,Pionex,783548.84612394,0.06931755574007453,111912.15584157,75483.2946066
6023,DOGE/ETH,Hotcoin Global,680323.10118404,0.060185570715684075,72235.21861913,4650.26470686
6024,DOGE/ETH,Huobi Global,650034.63395642,0.05750606639924244,139516.74733304,84701.79895233
6025,DOGE/DFI,DeFiChain DEX,21804.21528971,0.0019289351470424933,0.0,0.0
6026,DOGE/DASH,StakeCube,3.30763116,2.9261341961652366e-07,0.02421262,627.97711192
6027,DOGE/DASH,SouthXchange,2.41967024,2.140589288893791e-07,0.99210929,0.06471514
6028,DOGE/DAI,50x,10.1167727,8.949920084892691e-07,20.42525779,31.71957993
6029,DOGE/CRO,Crypto.com Exchange,56224.2118147,0.004973939985600789,56739.62349045,98896.14532263
6030,DOGE/BUSD,Mandala Exchange,30010314.88007611,2.6548972470158114,212.02282761,273.32601529
6031,DOGE/BUSD,Binance,29712146.32808034,2.628519420891574,726498.95930243,1198214.64849437
6032,DOGE/BUSD,Binance TR,930456.44256759,0.08231390632561585,0.0,0.0
6033,DOGE/BUSD,Dex-Trade,220681.21643828,0.01952281928168173,8406.36489112,6730.01700045
6034,DOGE/BUSD,Tokocrypto,10298.91311919,0.0009111052715260017,721878.22429799,1248461.14658647
6035,DOGE/BTC,Binance,15926492.03878062,1.4089555553597266,986174.38780552,1279346.27107271
6036,DOGE/BTC,GokuMarket,7220317.34704077,0.6387537326362912,88192.7468151,93036.46061225
6037,DOGE/BTC,Aryana,6619587.88635247,0.5856095054678685,51.79164942,60.12411265
6038,DOGE/BTC,Huobi Global,5388950.54828698,0.4767397487205295,266563.3865552,296066.56648751
6039,DOGE/BTC,Fatbtc,4663434.44357563,0.4125561266305598,86.50861307,154.16898083
6040,DOGE/BST,Bitsten,4192.20775558,0.00037086851216602254,9.781e-05,20.17873112
6041,DOGE/BRL,Binance,440450.65240593,0.03896497684851536,59801.52143522,61012.15206937
6042,DOGE/BRL,NovaDAX,73038.55398997,0.0064614402310961445,56565.50575013,64670.43571965
6043,DOGE/BIX,Bibox,123347.58367559,0.010912086781994665,11.52007057,14.08077227
6044,DOGE/BIDR,Mandala Exchange,217947.96121079,0.01928101869385543,212.02282761,273.32601529
6045,DOGE/BIDR,Binance,217135.59178528,0.019209151492196104,56274.47014568,38239.70558871
6046,DOGE/BIDR,Tokocrypto,186680.21326896,0.016514881175376375,744380.21589498,444449.38179732
6047,DOGE/BCH,CoinEx,7235.71282426,0.0006401157113509153,4813.86260003,7015.53697725
6048,DOGE/BANK,BankCEX,0.0,0.0,208.66169627,212.91277904
6049,DOGE/AUD,Binance,488037.90556795,0.04317483828841542,89462.94047645,101302.18170008
6050,DOGE/AUD,Independent Reserve,16635.61958998,0.00147168934509121,34867.84776166,16775.80596436
6051,DIME/DOGE,C-Patex,0.09539498,8.43922733877313e-09,6.10476073,4.15209197
6052,CRC/DOGE,YoBit,0.0,0.0,4.42143851,8.9095753
6053,COMP/DOGE,C-Patex,2.4756276,2.1900926152027407e-07,0.33439203,7.11303291
6054,CLAM/DOGE,YoBit,0.0,0.0,51.71250283,39.15911711
6055,CDEX/DOGE,Graviex,0.0,0.0,15.45110252,200.28237098
6056,BUZZ/DOGE,YoBit,0.0,0.0,47.92407854,171.19826174
6057,BTG/DOGE,YoBit,0.0,0.0,1361.24105334,6.46716777
6058,BTC2/DOGE,StakeCube,681.88753946,6.0323970558823677e-05,251.02494592,293.04302984
6059,BTB/DOGE,ATAIX,0.0,0.0,0.00720189,2.3e-06
6060,BSV/DOGE,Fatbtc,32002.7766436,0.002831162683479983,0.54126996,2.16507982
6061,BOUTS/DOGE,YoBit,0.0,0.0,0.96738047,32.36004989
6062,BITB/DOGE,StakeCube,82.17790423,7.269963430160539e-06,34.7508727,50.92831866
6063,BAKE/DOGE,BakerySwap,3054.95217661,0.00027025988083955355,0.0,0.0
6064,ARCO/DOGE,YoBit,0.0,0.0,30.31075501,839.56647143
6065,808TA/DOGE,Finexbox,495.14152398,4.380326811467236e-05,0.0307271,0.00922943
6066,wCRES/ETH,1inch Exchange,1.70136877,1.174285173604914e-08,0.0,0.0
6067,vETH/ETH,Venus,27068797.3682063,0.18682891079986366,0.0,0.0
6068,swth/eth1,Demex,3893.84683524,2.6875341122611233e-05,1136.54770531,1129.73510837
6069,stETH/ETH,1inch Exchange,231541.03029658,0.0015980968015445595,0.0,0.0
6070,rDPX/ETH,1inch Exchange,20141.78430981,0.00013901864840835165,0.0,0.0
6071,onLEXpa/ETH,Coinsbit,0.0,0.0,180.29817477,1.7e-07
6072,nneo2/eth1,Demex,2487.49924488,1.7168726346234765e-05,1188.75814539,1176.63747411
6073,imBTC/ETH,Tokenlon,14808.63104793,0.00010220921053446632,0.0,0.0
6074,eth1/wbtc1,Demex,8763.28738095,6.0484232606953425e-05,4430.27614666,4388.14990755
6075,eth1/usdc1,Demex,34075.94651445,0.0002351922726809702,6754.24033769,6687.5404591
6076,eRSDL/ETH,BitMart,1920052.59905918,0.013252208100756285,18.88862851,579.14720456
6077,cel/eth,Demex,7488.05818218,5.1682597315013244e-05,4527.13520522,1104.58225279
6078,bnb1/eth1,Demex,421.71624713,2.9106866495090593e-06,1159.42998424,1147.78995572
6079,aETH/ETH,Aave,132252220.84162574,0.9128051769202508,0.0,0.0
6080,ZXC/ETH,Hotbit,3898.07293565,2.6904509678782793e-05,11.90213434,3.05959154
6081,ZUR/ETH,Finexbox,0.49356552,3.4065905202820886e-09,23023.34498019,6915.46659391
6082,ZUM/ETH,Finexbox,69.92979389,4.826556217925319e-07,5.80090817,1.7424048
6083,ZUM/ETH,Mercatox,3.86531449,2.667841080054173e-08,0.0,0.0
6084,ZUM/ETH,Crex24,0.0,0.0,0.00153458,2.18063641
6085,ZSC/ETH,Gate.io,2758.13653433,1.9036665631530077e-05,1011.57615574,505.4182004
6086,ZSC/ETH,HitBTC,42.99326056,2.967395977330706e-07,106.67208388,65.06357223
6087,ZRX/ETH,BitMart,5449246.37320248,0.03761071283430237,28747.27877049,84728.53288916
6088,ZRX/ETH,Mercatox,359445.78472977,0.0024808957538520735,0.63740764,27.45828974
6089,ZRX/ETH,Bitrue,272170.48237494,0.0018785213869053777,59.13017074,127.02036676
6090,ZRX/ETH,Cat.Ex,269198.91890341,0.0018580116479906118,464.9801691,3235.84175439
6091,ZRX/ETH,HitBTC,191982.55496427,0.0013250641005085146,151602.92466359,119229.70874142
6092,ZPT/ETH,Gate.io,24.79167631,1.7111221525269438e-07,827.83944605,949.9971804
6093,ZPR/ETH,HitBTC,0.0,0.0,63.14186134,31.37983552
6094,ZNZ/ETH,Graviex,0.0,0.0,0.26398513,0.00158648
6095,ZNT/ETH,Hotbit,110.01950048,7.593548823696978e-07,9528.1402095,2.46625324
6096,ZNT/ETH,Mercatox,0.0,0.0,0.0,0.0
6097,ZNN/ETH,STEX,116.26022642,8.024283892607028e-07,4.42718993,0.00662702
6098,ZLW/ETH,Gate.io,330409.64203874,0.002280488220447348,640.96507098,475.05056463
6099,ZLP/ETH,ProBit Global,13.22100672,9.125142323746154e-08,-10.54318924,-13.58172237
6100,ZKS/ETH,Huobi Global,48995.21071703,0.0003381650735405054,4561.67304078,23061.97727179
6101,ZKS/ETH,Gate.io,13844.70834878,9.555621352363559e-05,4379.5388564,5957.07199094
6102,ZJLT/ETH,Huobi Global,14460.11698764,9.980376557151808e-05,0.0,0.0
6103,ZIL/ETH,Binance,775728.58655391,0.005354080749535287,24037.2618822,95161.7491452
6104,ZIL/ETH,Cat.Ex,391711.45452378,0.0027035934918359316,10146.60702966,11379.30787573
6105,ZIL/ETH,Bitrue,311920.16033701,0.002152873768996115,5335.38071881,14749.92820339
6106,ZIL/ETH,OKEx,224305.27246021,0.0015481555818814944,42396.1038084,48010.7337489
6107,ZIL/ETH,Hotbit,71508.64423734,0.0004935528510523727,4059.31978134,4410.38534137
6108,ZEON/ETH,P2PB2B,195087.90004145,0.00134649720041818,36.95361855,0.32630536
6109,ZEN/ETH,Pionex,2007773.48843785,0.013857657910516276,13179.97394825,54888.01402682
6110,ZEN/ETH,Binance,204310.81985395,0.001410153817279472,15041.65474598,60096.48573688
6111,ZEN/ETH,Huobi Global,58815.48059468,0.0004059446021263236,20382.94888956,23464.40338245
6112,ZEN/ETH,Changelly PRO,58497.72598064,0.00040375145894248747,108239.50079704,92584.55000771
6113,ZEN/ETH,HitBTC,58493.87094437,0.00040372485147198846,108355.09593458,92617.50358366
6114,ZEFU/ETH,Bibox,17666.38550695,0.00012193343934484069,45.57323507,50.21089602
6115,ZEFU/ETH,Bitglobal,4110.08034976,2.8367785409908915e-05,33.05520224,7.41295411
6116,ZEFI/ETH,PancakeSwap (V2),6715.04378721,4.634724992294584e-05,0.0,0.0
6117,ZEE/ETH,Hotbit,29617.26693128,0.00020441845444301425,111.50455426,67.0240107
6118,ZEE/ETH,Gate.io,0.0,0.0,1943.67526492,964.30073074
6119,ZEC/ETH,GokuMarket,3507319.42825445,0.02420752794055145,83852.06826285,29474.75339642
6120,ZEC/ETH,TOKOK,1242597.28174459,0.008576409714599617,4650.38704202,1307.70913528
6121,ZEC/ETH,HitBTC,657302.23798536,0.004536701779494501,665658.94151804,558277.64517805
6122,ZEC/ETH,Binance,646514.64278563,0.004462245768985418,21402.13206613,104875.4317095
6123,ZEC/ETH,OKEx,215413.25613175,0.0014867828617394446,93994.7674836,83855.15319091
6124,ZDX/ETH,VinDAX,0.0,0.0,42.09328176,13.29941111
6125,ZDR/ETH,VinDAX,0.0,0.0,1891.10383876,3698.96211058
6126,ZCX/ETH,1inch Exchange,32828.19793367,0.00022658030868684726,0.0,0.0
6127,ZCN/ETH,Gate.io,1126.52120177,7.77525230459062e-06,624.67634065,2247.52108754
6128,ZCN/ETH,IDEX,0.0,0.0,470.0413986,10340.91076893
6129,ZB/ETH,Hotbit,3858.675683,2.6632589737125103e-05,0.42812422,103.41271391
6130,ZAP/ETH,BQT,2.09536942,1.4462245261097204e-08,0.07283871,0.05369636
6131,ZAP/ETH,HitBTC,0.0,0.0,11.89365705,1734.00619765
6132,YYFI/ETH,VinDAX,0.0,0.0,35.83261549,14.14793306
6133,YVS/ETH,Hotbit,88188.88173309,0.0006086798942240184,129.06550602,4.74169589
6134,YUKI/ETH,Mercatox,0.0,0.0,0.0,0.0
6135,YOUC/ETH,BitForex,44661.62209151,0.00030825463342204105,5240.84368859,218.41516865
6136,YOUC/ETH,LATOKEN,0.0,0.0,0.15960665,0.15960665
6137,YOP/ETH,KuCoin,1020623.79870334,0.007044348149435342,366.99628285,15779.19339143
6138,YOP/ETH,Gate.io,7501.28950622,5.177391994842055e-05,1154.18038015,2092.45359062
6139,YO/ETH,YoBit,0.0,0.0,10.1689971,15.11621188
6140,YLDY/ETH,1inch Exchange,930.69544644,6.423662425025577e-06,0.0,0.0
6141,YLC/ETH,Mercatox,46749.34225626,0.0003226640835032362,0.80697225,35.94135918
6142,YIELD/ETH,Gate.io,98.26918979,6.782542070086569e-07,252.30864953,913.57397359
6143,YGG/ETH,Gate.io,12558.88759258,8.668147527438986e-05,5187.65950438,5491.92598644
6144,YFO/ETH,Cat.Ex,399.04436045,2.754205227871264e-06,0.66493846,43.41160695
6145,YFO/ETH,Bibox,141.25967497,9.749746490616505e-07,15.32335793,159.78371933
6146,YFO/ETH,Hotbit,0.0,0.0,7.75099906,99.24454617
6147,YFL/ETH,Hotbit,383186.47604429,0.0026447540678951357,149.03653472,146.81507803
6148,YFL/ETH,Bittrex,0.0,0.0,998.76688851,149.49215881
6149,YFIVE/ETH,Hotbit,0.0,0.0,0.10606269,0.36303334
6150,YFII/ETH,MEXC,43155.34233063,0.00029785828654127315,130302.11204498,202648.5464258
6151,YFII/ETH,AOFEX,16987.35250214,0.00011724675175543126,217.11279394,339.31748066
6152,YFII/ETH,Pionex,15456.41215278,0.00010668019742795894,1512.23050475,6259.73560227
6153,YFII/ETH,Huobi Global,7507.30546765,5.181544213007096e-05,1271.18071033,14125.34997437
6154,YFII/ETH,Gate.io,0.0,0.0,2448.29320819,11876.1118229
6155,YFID/ETH,Hotbit,0.0,0.0,3.38914228,0.57983615
6156,YFI/ETH,OKEx,75637.52810229,0.0005220504183736967,24467.11771706,138891.08123879
6157,YFI/ETH,MEXC,63075.3490609,0.00043534622551094263,611814.7902306,71671.21732153
6158,YFI/ETH,Kraken,48095.41871249,0.00033195470675294786,96349.4933485,157381.05647346
6159,YFI/ETH,1inch Liquidity Protocol,32169.10518041,0.0002220312487662066,0.0,0.0
6160,YFI/ETH,Huobi Global,23549.03452194,0.00016253549835538845,22393.71340262,29036.95817942
6161,YFFI/ETH,Hotbit,71570.08906923,0.0004939769434440714,0.22681484,0.24636784
6162,YFDAI/ETH,Gate.io,562.04090902,3.87920783582747e-06,917.14646848,0.05318641
6163,YFDAI/ETH,ExMarkets,0.79414643,5.481200753557225e-09,347.78119394,574.96711928
6164,YFARMER/ETH,VinDAX,0.0,0.0,30.92981279,346.54014732
6165,YEFIM/ETH,Hotbit,57625.03327005,0.0003977281315532177,51.68071154,1.03083099
6166,YEE/ETH,Huobi Global,19085.32621847,0.0001317269718766641,454.14654855,999.03392324
6167,YEC/ETH,SafeTrade,0.0,0.0,4.91431308,191.59810691
6168,YCC/ETH,Huobi Global,8335.56454408,5.753208845922304e-05,661.86283509,877.86293577
6169,YCC/ETH,Hotbit,65.64231678,4.5306344347575554e-07,3.17960314,40.59025018
6170,YAY/ETH,ExMarkets,10.2747087,7.091606653576591e-08,793.75093399,156.74114898
6171,YAXIS/ETH,1inch Liquidity Protocol,16895.5147985,0.00011661288768278596,0.0,0.0
6172,YAXIS/ETH,1inch Exchange,2519.5474787,1.7389923340552755e-05,0.0,0.0
6173,YAMV2/ETH,Gate.io,0.0,0.0,454.35225,892.43097181
6174,YAM/ETH,Gate.io,486.53345279,3.358055173859242e-06,1055.77185586,2544.61798264
6175,XYZ/ETH,1inch Exchange,214.38763129,1.4797039963777164e-06,0.0,0.0
6176,XYO/ETH,KuCoin,1529250.48489416,0.01055489087847391,7893.0443216,61423.21843384
6177,XYO/ETH,Gate.io,960015.62525944,0.006626030376537426,39172.13093095,38891.99116956
6178,XYO/ETH,1inch Exchange,184670.16376231,0.0012745939571541102,0.0,0.0
6179,XYO/ETH,YoBit,0.00034541,2.3840207306430893e-12,26.36358931,72.4053259
6180,XYM/ETH,Gate.io,90431.18473476,0.0006241562754531794,1263.33157691,479.51635548
6181,XYM/ETH,Bittrex,177.04387803,1.2219573129236749e-06,286.90666713,276.58710937
6182,XWC/ETH,XT.COM,5837424.26084681,0.0402899176382204,886.62630671,1534.17571769
6183,XWC/ETH,MEXC,43676.09224902,0.00030145250385091234,36.36081867,89.86167309
6184,XWC/ETH,BW.com,8340.10403653,5.7563420048080904e-05,42.13750478,26.27062023
6185,XVS/ETH,Gate.io,417.82317265,2.883816639184351e-06,722.57555135,4647.53868961
6186,XVG/ETH,Binance,2725750.44964269,0.0188131367896352,35306.494752,107273.95788895
6187,XVG/ETH,HitBTC,877057.83058139,0.0060534554589585935,60782.01042184,77963.1995822
6188,XVG/ETH,Omgfin,184258.19485121,0.0012717505466435782,632.09331783,1431.04730037
6189,XVG/ETH,Huobi Global,19727.47918704,0.00013615911335871408,2271.01946619,5824.80325865
6190,XVG/ETH,CoinDCX,122.59168183,8.461281111928483e-07,38774.81731268,107585.90348636
6191,XUEZ/ETH,Mercatox,0.0,0.0,1.23957757,0.17769002
6192,XUC/ETH,HitBTC,91.73004462,6.331210098054358e-07,11.21820115,17.29278724
6193,XTZ/ETH,Huobi Global,551753.81329895,0.0038082062740397594,30600.91976122,41896.57594517
6194,XTZ/ETH,Kraken,265945.91260178,0.0018355593899204963,163511.6616802,133980.77736172
6195,XTZ/ETH,Bittrex,54984.36254026,0.000379502215214311,39354.03098967,43819.5971103
6196,XTZ/ETH,Pionex,39140.34636518,0.0002701467738025535,29712.93970691,36384.41255824
6197,XTZ/ETH,HitBTC,18928.75313698,0.000130646304055429,1020250.7375069,580884.36439617
6198,XTK/ETH,1inch Exchange,134139.25586412,0.0009258294976205079,0.0,0.0
6199,XRT/ETH,Huobi Global,293398.01763534,0.002025033891237188,820.00936158,4201.01965029
6200,XRT/ETH,1inch Exchange,2376.93613426,1.6405619465245606e-05,0.0,0.0
6201,XRT/ETH,STEX,0.0,0.0,191.0225198,374.4307816
6202,XRP/ETH,IndoEx,23275178.65833304,0.16064534446277634,3124680.5757878,6134035.45330252
6203,XRP/ETH,Bitrue,16604511.04774546,0.11460437902787234,14998.32915164,78824.29211548
6204,XRP/ETH,Binance,16153616.36527037,0.11149230274068507,216668.53033405,334073.15789675
6205,XRP/ETH,GokuMarket,5813741.73815032,0.04012646080413233,55979.47088727,67303.45823635
6206,XRP/ETH,TOKOK,4553227.34967061,0.031426387171610046,1539.79301624,1851.93268894
6207,XRB/ETH,Mercatox,135279.33067139,0.0009336982969459925,27.0296961,22.24895562
6208,XPRT/ETH,Gate.io,63969.82773792,0.00044151991969794906,3339.88319864,2521.45037551
6209,XPR/ETH,Gate.io,8276.01406946,5.712107092639621e-05,667.4819616,1596.52525368
6210,XPA/ETH,Tidebit,0.0,0.0,0.0,0.0
6211,XOV/ETH,Mercatox,0.0,0.0,2.1355254,973.26983504
6212,XOR/ETH,Hotbit,86087.03121948,0.0005941729164377382,92.82568609,151.4524352
6213,XOR/ETH,1inch Exchange,7537.48219594,5.202372198828683e-05,0.0,0.0
6214,XOR/ETH,Graviex,0.0,0.0,3.01455403,63.14382008
6215,XNFT/ETH,Gate.io,1224.00420563,8.448080254237706e-06,1069.9458283,183.16835814
6216,XMY/ETH,Dove Wallet,57.81053604,3.9900847216047435e-07,3.42853798,19.7445165
6217,XMX/ETH,Huobi Global,6972.39809162,4.812351001047565e-05,41.82511961,1171.06105002
6218,XMX/ETH,Hotbit,1096.48611963,7.567950088475488e-06,903.52800093,409.59818247
6219,XMR/ETH,KuCoin,2245569.63412173,0.015498927534955041,62967.93739209,112670.9613562
6220,XMR/ETH,Binance,2230503.1306757,0.015394938488449032,99045.51394685,208206.36038515
6221,XMR/ETH,OKEx,2112528.87780453,0.014580679884103472,991.28015181,66378.32363914
6222,XMR/ETH,HitBTC,1163525.08423448,0.008030653198917943,748563.12946625,736182.12866234
6223,XMR/ETH,VCC Exchange,538370.9797745,0.0037158379217713425,0.0,0.0
6224,XMC/ETH,HitBTC,0.7957031,5.4919448940012484e-09,236.2016966,0.04940081
6225,XMARK/ETH,Gate.io,0.0,0.0,1003.99055263,208.36304868
6226,XLR/ETH,Txbit,7939.64824897,5.479947314657533e-05,85.27524669,108.47902204
6227,XLPG/ETH,Txbit,0.0,0.0,3390.20202577,2027.16079782
6228,XLM/ETH,BitMart,3319966.30878683,0.02291441621604591,10879.8331803,2432.13251725
6229,XLM/ETH,Cat.Ex,1565335.78839821,0.010803951738394593,5124.00291015,23391.06751354
6230,XLM/ETH,Bitrue,1205383.72734181,0.008319561664001367,6297.14450044,41512.01971261
6231,XLM/ETH,Binance,1091255.00540186,0.007531844924281493,53350.34816226,152258.51767446
6232,XLM/ETH,TOKOK,1071638.85383751,0.007396454194468092,2344.59690664,1793.99150066
6233,XLAB/ETH,Mercatox,0.0,0.0,2318.1947497,0.44180345
6234,XIO/ETH,Hotbit,90511.61499031,0.0006247114052890328,2.20895627,48.46877592
6235,XIO/ETH,Hoo,64831.05291485,0.00044746409813966443,148.44043606,861.18796593
6236,XIO/ETH,Switcheo Network,0.0,0.0,204.3047548,220.83964755
6237,XIN/ETH,BigONE,35845.41207279,0.00024740512862967323,6066.78120537,890.66686942
6238,XGC/ETH,Txbit,0.0,0.0,0.0,0.0
6239,XFI/ETH,Hotbit,86603.18425322,0.0005977354060374036,6.51130162,2.18739039
6240,XFC/ETH,Exrates,268.02442061,1.8499052576730344e-06,5149.07320481,0.20596293
6241,XEP/ETH,Crex24,225.15405945,1.5540139119227776e-06,6.49746295,2.68363213
6242,XEND/ETH,Gate.io,335.17736896,2.3133950842275775e-06,929.13880598,416.25672704
6243,XEND/ETH,1inch Exchange,301.71764603,2.0824559883511006e-06,0.0,0.0
6244,XEM/ETH,GokuMarket,5292569.36326554,0.036529327698652456,61119.80948296,28038.0766463
